station_id,date_time,parameter,value,unit,depth,depth_unit
PMELCO2_cce1,2017-11-18 07:17:00-08:00,water_temperature,64.634,°F,-3,ft
PMELCO2_whots,2015-10-23 02:17:00-07:00,water_temperature,79.43,°F,-3,ft
NERRS_soswiwq,2021-10-12 18:15:00-07:00,oxygen_concentration,7.0,mg/L,-7,ft
NERRS_tjroswq,2021-09-14 16:15:00-07:00,water_temperature,63.5,°F,5,ft
PMELCO2_kilonalu,2013-01-02 22:17:00-08:00,co2,393.6,ppm,-3,ft
NERRS_pdbbywq,2021-10-28 11:00:00-07:00,pH,7.7,,-13,ft
PMELCO2_cce1,2018-07-06 20:17:00-07:00,pH,8.053,,-3,ft
PMELCO2_crimp,2013-04-04 14:17:00-07:00,salinity,35.2,PSU,-3,ft
NERRS_pdbbpwq,2021-10-01 16:00:00-07:00,water_temperature,53.96,°F,-11,ft
NERRS_pdbbywq,2021-10-16 03:45:00-07:00,pH,7.7,,-10,ft
PMELCO2_cce1,2015-11-28 19:17:00-08:00,water_temperature,62.222,°F,-3,ft
PMELCO2_cce2,2015-10-10 23:17:00-07:00,water_temperature,64.76,°F,-3,ft
PMELCO2_whots,2011-09-17 02:17:00-07:00,salinity,35.2,PSU,-3,ft
NERRS_soswiwq,2021-10-28 14:00:00-07:00,salinity,25.8,PSU,-5,ft
PMELCO2_cce1,2014-05-04 05:17:00-07:00,water_temperature,59.18,°F,-3,ft
NERRS_soswiwq,2021-10-03 00:15:00-07:00,pH,7.7,,-5,ft
PMELCO2_cce1,2015-03-21 11:17:00-07:00,salinity,33.19,PSU,-3,ft
NERRS_sfbccwq,2021-10-03 17:30:00-07:00,water_temperature,-146.2,°F,-30,ft
NERRS_sfbgcwq,2021-09-28 20:00:00-07:00,oxygen_concentration,1.2,mg/L,-27,ft
PMELCO2_cce1,2018-08-11 17:17:00-07:00,salinity,33.39,PSU,-3,ft
PMELCO2_cce2,2018-01-26 16:17:00-08:00,salinity,33.54,PSU,-3,ft
NERRS_sfbsmwq,2021-10-29 13:45:00-07:00,pH,4.8,,-19,ft
PMELCO2_whots,2018-10-17 20:17:00-07:00,co2,404.9,ppm,-3,ft
PMELCO2_cce1,2019-07-18 08:17:00-07:00,water_temperature,62.348,°F,-3,ft
NERRS_tjroswq,2021-10-17 11:00:00-07:00,oxygen_saturation,95.1,%,4,ft
PMELCO2_cce2,2017-12-16 22:17:00-08:00,salinity,33.49,PSU,-3,ft
NERRS_pdbbywq,2021-10-06 09:45:00-07:00,water_temperature,52.34,°F,-8,ft
PMELCO2_cce1,2013-12-22 19:17:00-08:00,water_temperature,56.858,°F,-3,ft
PMELCO2_cce2,2010-04-28 20:17:00-07:00,co2,382.7,ppm,-3,ft
PMELCO2_kaneohe,2011-10-05 08:17:00-07:00,water_temperature,78.314,°F,-3,ft
NERRS_sfbsmwq,2021-10-06 05:30:00-07:00,salinity,81.0,PSU,-24,ft
PMELCO2_crimp,2018-06-18 11:17:00-07:00,water_temperature,80.312,°F,-3,ft
PMELCO2_kaneohe,2013-01-06 10:17:00-08:00,salinity,35.3,PSU,-3,ft
PMELCO2_whots,2017-10-21 23:17:00-07:00,co2,404.8,ppm,-3,ft
CARLSBD_Aquafarm1,2019-10-23 11:00:25-07:00,salinity,33.6425,PSU,-15,ft
PMELCO2_whots,2016-12-16 10:17:00-08:00,co2,389.8,ppm,-3,ft
PMELCO2_cce1,2018-04-25 11:17:00-07:00,co2,390.3,ppm,-3,ft
PMELCO2_cce2,2020-05-31 05:17:00-07:00,water_temperature,58.586,°F,-3,ft
NERRS_sfbsmwq,2021-10-18 13:00:00-07:00,oxygen_concentration,1.2,mg/L,-27,ft
PMELCO2_kilonalu,2015-05-24 11:17:00-07:00,co2,379.3,ppm,-3,ft
PMELCO2_whots,2014-12-03 22:17:00-08:00,co2,393.5,ppm,-3,ft
PMELCO2_kilonalu,2012-06-04 02:17:00-07:00,co2,387.5,ppm,-3,ft
PMELCO2_cce2,2010-02-11 01:17:00-08:00,co2,357.2,ppm,-3,ft
PMELCO2_crimp,2018-06-07 23:17:00-07:00,co2,388.9,ppm,-3,ft
PMELCO2_cce2,2010-07-25 17:17:00-07:00,salinity,33.21,PSU,-3,ft
NERRS_elkapwq,2021-10-24 10:00:00-07:00,oxygen_saturation,4.8,%,5,ft
PMELCO2_crimp,2020-10-03 20:17:00-07:00,co2,760.2,ppm,-3,ft
PMELCO2_kaneohe,2012-12-13 10:17:00-08:00,pH,8.052,,-3,ft
PMELCO2_crimp,2018-09-07 08:17:00-07:00,co2,571.5,ppm,-3,ft
PMELCO2_cce2,2020-12-31 04:17:00-08:00,water_temperature,56.408,°F,-3,ft
PMELCO2_crimp,2013-09-14 23:17:00-07:00,co2,543.4,ppm,-3,ft
PMELCO2_alawai,2008-11-21 07:17:00-08:00,co2,382.1,ppm,-3,ft
NERRS_pdbbywq,2021-09-04 04:15:00-07:00,water_temperature,59.54,°F,-11,ft
PMELCO2_whots,2007-06-26 17:16:00-07:00,co2,378.0,ppm,-3,ft
PMELCO2_whots,2018-08-14 08:17:00-07:00,water_temperature,78.224,°F,-3,ft
PMELCO2_cce2,2015-12-29 19:17:00-08:00,pH,8.019,,-3,ft
PMELCO2_crimp,2012-02-10 01:17:00-08:00,water_temperature,72.86,°F,-3,ft
PMELCO2_crimp,2012-04-05 17:17:00-07:00,salinity,35.12,PSU,-3,ft
PMELCO2_cce1,2018-07-30 02:17:00-07:00,water_temperature,63.428,°F,-3,ft
PMELCO2_whots,2017-08-18 05:17:00-07:00,co2,408.9,ppm,-3,ft
NERRS_sfbccwq,2021-09-04 18:45:00-07:00,salinity,28.1,PSU,-4,ft
PMELCO2_whots,2015-10-10 11:17:00-07:00,water_temperature,78.818,°F,-3,ft
PMELCO2_whots,2014-05-06 23:17:00-07:00,water_temperature,76.964,°F,-3,ft
PMELCO2_cce1,2016-03-01 16:17:00-08:00,salinity,33.07,PSU,-3,ft
CARLSBD_Aquafarm1,2019-11-19 16:00:25-08:00,water_temperature,63.41576,°F,-15,ft
NERRS_sfbgcwq,2021-09-30 03:30:00-07:00,oxygen_saturation,19.8,%,-13,ft
KC_SEAQYSI,2021-10-01 01:00:00-07:00,oxygen_concentration,6.23,mg/L,-33,ft
PMELCO2_crimp,2021-10-09 17:17:00-07:00,pH,8.085,,-3,ft
PMELCO2_cce2,2010-07-14 23:17:00-07:00,co2,311.0,ppm,-3,ft
PMELCO2_whots,2009-07-14 02:17:00-07:00,co2,386.7,ppm,-3,ft
NERRS_sfbsmwq,2021-09-29 07:45:00-07:00,pH,6.8,,-25,ft
NERRS_sfbsmwq,2021-10-20 22:15:00-07:00,oxygen_saturation,25.3,%,-21,ft
PMELCO2_cce1,2009-08-09 23:17:00-07:00,water_temperature,63.878,°F,-3,ft
PMELCO2_kaneohe,2013-06-27 20:17:00-07:00,pH,8.161,,-3,ft
PMELCO2_cce2,2015-06-02 11:17:00-07:00,salinity,33.5,PSU,-3,ft
CARLSBD_Aquafarm1,2020-03-15 17:00:25-07:00,water_temperature,62.31902,°F,-15,ft
PMELCO2_cce1,2012-10-19 08:17:00-07:00,water_temperature,62.942,°F,-3,ft
KC_SEAQYSI,2021-10-16 23:15:00-07:00,salinity,30.489,PSU,-33,ft
PMELCO2_kilonalu,2016-04-20 14:17:00-07:00,co2,405.1,ppm,-3,ft
PMELCO2_whots,2016-09-23 08:17:00-07:00,salinity,34.77,PSU,-3,ft
PMELCO2_cce2,2010-03-06 01:17:00-08:00,salinity,32.82,PSU,-3,ft
NERRS_pdbbpwq,2021-09-26 14:45:00-07:00,water_temperature,58.46,°F,-9,ft
NERRS_elksmwq,2021-10-08 23:15:00-07:00,oxygen_concentration,7.5,mg/L,3,ft
PMELCO2_cce1,2014-07-16 08:17:00-07:00,water_temperature,63.23,°F,-3,ft
PMELCO2_cce1,2019-06-04 14:17:00-07:00,salinity,33.21,PSU,-3,ft
PMELCO2_crimp,2011-12-27 13:17:00-08:00,co2,399.7,ppm,-3,ft
PMELCO2_cce2,2012-11-27 04:17:00-08:00,co2,384.4,ppm,-3,ft
NERRS_elksmwq,2021-09-27 13:00:00-07:00,salinity,32.9,PSU,5,ft
NERRS_elkvmwq,2021-10-18 22:15:00-07:00,oxygen_concentration,7.7,mg/L,0,ft
NERRS_soswiwq,2021-11-01 22:15:00-07:00,oxygen_saturation,81.2,%,-7,ft
PMELCO2_cce2,2019-09-23 08:17:00-07:00,water_temperature,61.79,°F,-3,ft
PMELCO2_cce2,2021-05-06 08:17:00-07:00,salinity,33.88,PSU,-3,ft
PMELCO2_alawai,2020-01-14 04:17:00-08:00,co2,428.6,ppm,-3,ft
NERRS_sfbccwq,2021-10-12 02:00:00-07:00,salinity,33.3,PSU,-27,ft
NERRS_elksmwq,2021-09-26 08:00:00-07:00,salinity,33.7,PSU,4,ft
PMELCO2_cce2,2013-03-10 05:17:00-07:00,co2,485.1,ppm,-3,ft
NERRS_pdbbywq,2021-09-27 06:00:00-07:00,oxygen_concentration,7.5,mg/L,-8,ft
PMELCO2_cce2,2014-03-17 17:17:00-07:00,co2,394.9,ppm,-3,ft
NERRS_pdbbywq,2021-10-12 05:30:00-07:00,water_temperature,50.18,°F,-4,ft
NERRS_pdbbywq,2021-09-10 15:00:00-07:00,salinity,29.9,PSU,-8,ft
PMELCO2_kilonalu,2013-02-19 13:17:00-08:00,co2,377.2,ppm,-3,ft
CARLSBD_Aquafarm1,2020-01-26 07:00:25-08:00,pH,8.4493,,-15,ft
NERRS_sfbccwq,2021-10-05 08:45:00-07:00,oxygen_concentration,91.8,mg/L,-23,ft
PMELCO2_whots,2008-08-24 02:17:00-07:00,water_temperature,78.8,°F,-3,ft
PMELCO2_cce1,2014-04-20 11:17:00-07:00,water_temperature,57.434,°F,-3,ft
PMELCO2_cce2,2021-06-01 08:17:00-07:00,co2,372.8,ppm,-3,ft
PMELCO2_whots,2009-12-27 10:17:00-08:00,co2,368.1,ppm,-3,ft
NERRS_sfbsmwq,2021-09-20 21:00:00-07:00,pH,7.5,,-5,ft
NERRS_elksmwq,2021-10-21 23:45:00-07:00,oxygen_saturation,87.9,%,5,ft
PMELCO2_crimp,2021-01-12 04:17:00-08:00,co2,434.4,ppm,-3,ft
NERRS_sfbccwq,2021-10-11 15:15:00-07:00,water_temperature,-146.2,°F,-24,ft
CARLSBD_Aquafarm1,2020-01-24 10:00:25-08:00,salinity,33.4397,PSU,-15,ft
NERRS_pdbbywq,2021-09-26 06:15:00-07:00,oxygen_saturation,108.0,%,-9,ft
NERRS_elkapwq,2021-09-28 01:00:00-07:00,salinity,35.7,PSU,5,ft
PMELCO2_alawai,2014-06-03 17:17:00-07:00,co2,471.7,ppm,-3,ft
PMELCO2_alawai,2016-04-22 23:17:00-07:00,co2,382.7,ppm,-3,ft
PMELCO2_crimp,2018-06-04 23:17:00-07:00,salinity,34.79,PSU,-3,ft
PMELCO2_whots,2018-11-13 19:17:00-08:00,pH,8.056,,-3,ft
PMELCO2_whots,2008-03-23 08:16:00-07:00,water_temperature,74.066,°F,-3,ft
NERRS_sfbgcwq,2021-10-20 19:30:00-07:00,salinity,67.2,PSU,-19,ft
PMELCO2_whots,2012-08-13 23:17:00-07:00,co2,395.8,ppm,-3,ft
PMELCO2_crimp,2013-09-25 20:17:00-07:00,co2,449.4,ppm,-3,ft
PMELCO2_cce2,2020-12-13 10:17:00-08:00,salinity,33.53,PSU,-3,ft
NERRS_sfbccwq,2021-10-30 18:45:00-07:00,oxygen_saturation,1.5,%,-25,ft
NERRS_pdbbpwq,2021-09-19 17:30:00-07:00,oxygen_saturation,81.3,%,-11,ft
PMELCO2_whots,2020-01-08 16:17:00-08:00,water_temperature,77.882,°F,-3,ft
PMELCO2_cce1,2017-02-06 07:17:00-08:00,water_temperature,58.136,°F,-3,ft
PMELCO2_crimp,2021-10-21 05:17:00-07:00,pH,8.021,,-3,ft
PMELCO2_cce2,2013-10-04 14:17:00-07:00,water_temperature,59.234,°F,-3,ft
PMELCO2_crimp,2008-08-24 14:16:00-07:00,water_temperature,80.24,°F,-3,ft
PMELCO2_alawai,2019-08-17 23:17:00-07:00,water_temperature,81.608,°F,-3,ft
PMELCO2_alawai,2010-07-07 11:17:00-07:00,water_temperature,78.296,°F,-3,ft
PMELCO2_kilonalu,2012-12-17 01:17:00-08:00,co2,390.0,ppm,-3,ft
NDBC_46041,2021-09-26 18:40:00-07:00,water_temperature,54.32,°F,-2,ft
NERRS_elkapwq,2021-10-16 17:45:00-07:00,salinity,34.9,PSU,5,ft
PMELCO2_crimp,2021-03-11 13:17:00-08:00,salinity,30.01,PSU,-3,ft
PMELCO2_alawai,2009-05-21 11:17:00-07:00,water_temperature,76.712,°F,-3,ft
PMELCO2_cce1,2014-07-14 20:17:00-07:00,co2,409.2,ppm,-3,ft
PMELCO2_cce2,2015-05-03 17:17:00-07:00,salinity,33.25,PSU,-3,ft
NERRS_pdbbpwq,2021-09-17 20:30:00-07:00,oxygen_saturation,92.8,%,-9,ft
NERRS_pdbbywq,2021-09-04 09:00:00-07:00,oxygen_concentration,9.4,mg/L,-5,ft
PMELCO2_crimp,2013-07-25 17:17:00-07:00,water_temperature,81.842,°F,-3,ft
NERRS_tjroswq,2021-09-09 19:30:00-07:00,pH,7.2,,2,ft
PMELCO2_cce1,2018-04-16 18:17:00-07:00,salinity,33.46,PSU,-3,ft
PMELCO2_crimp,2016-07-23 08:17:00-07:00,co2,512.1,ppm,-3,ft
NERRS_sfbccwq,2021-09-09 05:00:00-07:00,water_temperature,69.98,°F,-4,ft
PMELCO2_cce1,2011-12-01 19:17:01-08:00,water_temperature,49.154,°F,-3,ft
PMELCO2_crimp,2012-03-20 11:17:00-07:00,water_temperature,74.462,°F,-3,ft
PMELCO2_crimp,2021-10-09 11:17:00-07:00,water_temperature,77.36,°F,-3,ft
PMELCO2_kilonalu,2017-07-04 23:17:00-07:00,co2,374.6,ppm,-3,ft
PMELCO2_crimp,2020-04-06 20:17:00-07:00,water_temperature,78.584,°F,-3,ft
NERRS_tjroswq,2021-09-08 02:45:00-07:00,salinity,34.2,PSU,4,ft
NERRS_elkvmwq,2021-09-20 03:30:00-07:00,salinity,31.5,PSU,1,ft
NERRS_soswiwq,2021-10-20 01:00:00-07:00,water_temperature,53.96,°F,-7,ft
KC_SEAQYSI,2021-10-19 04:15:00-07:00,salinity,30.489,PSU,-33,ft
PMELCO2_cce2,2019-07-06 05:17:00-07:00,co2,425.1,ppm,-3,ft
CARLSBD_Aquafarm1,2020-02-27 18:00:24-08:00,salinity,33.4051,PSU,-15,ft
PMELCO2_cce2,2016-03-06 16:17:00-08:00,co2,427.8,ppm,-3,ft
PMELCO2_whots,2016-06-18 17:17:00-07:00,co2,403.2,ppm,-3,ft
NERRS_tjroswq,2021-09-26 02:00:00-07:00,salinity,36.3,PSU,4,ft
PMELCO2_whots,2008-04-20 02:16:00-07:00,water_temperature,74.336,°F,-3,ft
PMELCO2_cce2,2021-06-21 17:17:00-07:00,water_temperature,59.666,°F,-3,ft
PMELCO2_crimp,2014-05-31 08:17:00-07:00,co2,574.5,ppm,-3,ft
NERRS_sfbgcwq,2021-09-27 22:00:00-07:00,pH,30.3,,-17,ft
PMELCO2_kilonalu,2009-05-15 11:17:00-07:00,water_temperature,76.982,°F,-3,ft
PMELCO2_crimp,2019-05-29 05:17:00-07:00,co2,646.8,ppm,-3,ft
PMELCO2_cce1,2011-06-28 14:17:00-07:00,water_temperature,60.656,°F,-3,ft
PMELCO2_whots,2016-08-28 02:17:00-07:00,co2,410.1,ppm,-3,ft
PMELCO2_whots,2010-11-09 13:17:00-08:00,salinity,35.4,PSU,-3,ft
PMELCO2_alawai,2014-01-13 04:17:00-08:00,co2,462.5,ppm,-3,ft
PMELCO2_crimp,2008-10-09 11:16:00-07:00,salinity,35.25,PSU,-3,ft
PMELCO2_whots,2020-09-03 17:17:00-07:00,water_temperature,81.734,°F,-3,ft
PMELCO2_cce2,2018-08-31 11:17:00-07:00,co2,399.5,ppm,-3,ft
NERRS_sfbccwq,2021-09-12 19:15:00-07:00,pH,7.9,,-5,ft
PMELCO2_whots,2016-01-18 07:17:00-08:00,water_temperature,76.928,°F,-3,ft
PMELCO2_cce1,2011-12-08 19:17:01-08:00,water_temperature,55.85,°F,-3,ft
KC_SEAQYSI,2021-10-25 03:00:00-07:00,oxygen_saturation,63.6,%,-33,ft
NERRS_elksmwq,2021-09-19 10:15:00-07:00,water_temperature,64.04,°F,5,ft
NERRS_pdbbpwq,2021-10-09 19:00:00-07:00,oxygen_saturation,94.4,%,-11,ft
NERRS_soswiwq,2021-10-27 13:45:00-07:00,pH,7.6,,-5,ft
PMELCO2_kaneohe,2013-04-27 11:17:00-07:00,water_temperature,75.434,°F,-3,ft
NERRS_elkapwq,2021-10-28 11:30:00-07:00,oxygen_concentration,0.1,mg/L,5,ft
PMELCO2_whots,2008-08-05 08:17:00-07:00,water_temperature,78.782,°F,-3,ft
PMELCO2_alawai,2011-10-18 20:17:00-07:00,water_temperature,79.196,°F,-3,ft
PMELCO2_whots,2018-05-04 23:17:00-07:00,water_temperature,75.434,°F,-3,ft
APL_Chaba,2021-10-05 23:17:00-07:00,salinity,31.99,PSU,-3,ft
CARLSBD_Aquafarm1,2019-10-14 20:00:25-07:00,pH,7.9231,,-15,ft
NERRS_sfbsmwq,2021-10-30 11:30:00-07:00,water_temperature,41.36,°F,-22,ft
PMELCO2_alawai,2010-06-15 05:16:00-07:00,salinity,34.72,PSU,-3,ft
PMELCO2_cce2,2018-02-11 22:17:00-08:00,salinity,33.52,PSU,-3,ft
NERRS_tjroswq,2021-09-03 03:00:00-07:00,oxygen_saturation,8.9,%,2,ft
PMELCO2_crimp,2020-10-22 05:17:00-07:00,water_temperature,82.112,°F,-3,ft
NERRS_tjroswq,2021-09-13 06:30:00-07:00,water_temperature,72.86,°F,4,ft
PMELCO2_crimp,2014-12-28 13:17:00-08:00,co2,484.8,ppm,-3,ft
NERRS_sfbccwq,2021-10-23 00:00:00-07:00,oxygen_saturation,1.1,%,-26,ft
PMELCO2_crimp,2010-03-26 23:17:00-07:00,water_temperature,76.604,°F,-3,ft
NERRS_sfbsmwq,2021-09-23 02:15:00-07:00,oxygen_concentration,6.8,mg/L,-8,ft
PMELCO2_kaneohe,2020-03-30 17:17:00-07:00,co2,384.3,ppm,-3,ft
NDBC_46041,2021-10-16 15:20:00-07:00,air_pressure,29.845971,inHg,0,ft
PMELCO2_alawai,2019-05-10 14:17:00-07:00,co2,410.0,ppm,-3,ft
PMELCO2_whots,2014-08-19 08:17:00-07:00,water_temperature,79.52,°F,-3,ft
PMELCO2_crimp,2012-10-28 20:17:00-07:00,co2,526.1,ppm,-3,ft
PMELCO2_whots,2019-10-10 02:17:00-07:00,salinity,34.98,PSU,-3,ft
NERRS_sfbgcwq,2021-09-26 13:15:00-07:00,salinity,94.1,PSU,-24,ft
NERRS_sfbgcwq,2021-09-03 00:00:00-07:00,oxygen_saturation,107.9,%,-8,ft
PMELCO2_cce2,2013-02-10 10:17:00-08:00,salinity,33.53,PSU,-3,ft
NERRS_sfbccwq,2021-10-11 10:15:00-07:00,oxygen_concentration,91.3,mg/L,-26,ft
PMELCO2_whots,2008-11-11 22:16:00-08:00,salinity,35.22,PSU,-3,ft
PMELCO2_kaneohe,2013-02-25 01:16:00-08:00,co2,378.9,ppm,-3,ft
CARLSBD_Aquafarm1,2019-10-13 02:00:25-07:00,pH,7.9136,,-15,ft
NERRS_elkvmwq,2021-09-21 03:15:00-07:00,water_temperature,62.06,°F,2,ft
NERRS_elkapwq,2021-10-09 20:15:00-07:00,pH,8.0,,5,ft
PMELCO2_whots,2019-08-14 20:17:00-07:00,co2,432.1,ppm,-3,ft
NERRS_pdbbpwq,2021-10-21 07:30:00-07:00,pH,7.7,,-11,ft
NERRS_pdbbpwq,2021-10-30 04:00:00-07:00,salinity,29.2,PSU,-6,ft
NERRS_elkapwq,2021-09-09 06:15:00-07:00,salinity,35.0,PSU,5,ft
NERRS_elksmwq,2021-09-09 10:00:00-07:00,pH,7.8,,3,ft
PMELCO2_whots,2011-01-07 07:17:00-08:00,co2,370.0,ppm,-3,ft
PMELCO2_kilonalu,2008-09-09 14:16:00-07:00,water_temperature,79.664,°F,-3,ft
PMELCO2_cce2,2011-08-24 11:17:00-07:00,co2,400.1,ppm,-3,ft
PMELCO2_kilonalu,2010-03-09 07:17:00-08:00,co2,360.0,ppm,-3,ft
NERRS_elkvmwq,2021-09-19 19:15:00-07:00,oxygen_concentration,10.8,mg/L,3,ft
PMELCO2_crimp,2018-10-04 02:17:00-07:00,water_temperature,82.454,°F,-3,ft
KC_SEAQYSI,2021-10-20 03:30:00-07:00,water_temperature,54.3218,°F,-33,ft
NERRS_elksmwq,2021-09-13 05:15:00-07:00,salinity,33.7,PSU,4,ft
NERRS_soswiwq,2021-09-23 13:30:00-07:00,pH,7.6,,-7,ft
PMELCO2_kilonalu,2010-01-23 22:17:00-08:00,co2,378.4,ppm,-3,ft
NERRS_elksmwq,2021-10-12 12:30:00-07:00,oxygen_concentration,6.7,mg/L,4,ft
NERRS_pdbbywq,2021-10-28 15:30:00-07:00,water_temperature,50.18,°F,-13,ft
PMELCO2_kaneohe,2021-07-06 02:17:00-07:00,co2,410.1,ppm,-3,ft
NERRS_elkapwq,2021-10-28 09:15:00-07:00,pH,7.3,,5,ft
PMELCO2_alawai,2009-06-02 05:17:00-07:00,co2,463.0,ppm,-3,ft
PMELCO2_whots,2010-12-05 13:17:00-08:00,water_temperature,76.604,°F,-3,ft
KC_SEAQYSI,2021-10-24 07:15:00-07:00,salinity,30.555,PSU,-33,ft
NERRS_sfbgcwq,2021-10-27 17:30:00-07:00,water_temperature,85.82,°F,-21,ft
PMELCO2_cce2,2017-10-02 17:17:00-07:00,salinity,33.39,PSU,-3,ft
KC_SEAQYSI,2021-09-23 14:45:00-07:00,salinity,30.161,PSU,-33,ft
PMELCO2_cce2,2011-11-05 05:17:00-07:00,co2,399.1,ppm,-3,ft
PMELCO2_alawai,2011-02-07 07:17:00-08:00,salinity,35.15,PSU,-3,ft
PMELCO2_cce2,2013-10-18 23:17:00-07:00,water_temperature,62.888,°F,-3,ft
PMELCO2_whots,2019-11-10 07:17:00-08:00,salinity,34.63,PSU,-3,ft
PMELCO2_cce2,2011-11-28 04:17:00-08:00,salinity,33.16,PSU,-3,ft
PMELCO2_crimp,2015-01-07 01:17:00-08:00,co2,355.8,ppm,-3,ft
NERRS_soswiwq,2021-10-27 18:45:00-07:00,water_temperature,55.76,°F,-6,ft
PMELCO2_whots,2011-04-05 11:17:00-07:00,salinity,35.15,PSU,-3,ft
PMELCO2_kaneohe,2014-10-02 17:17:00-07:00,pH,8.003,,-3,ft
NERRS_elksmwq,2021-09-03 23:45:00-07:00,oxygen_saturation,107.9,%,5,ft
NERRS_pdbbywq,2021-09-18 20:45:00-07:00,oxygen_saturation,88.4,%,-11,ft
PMELCO2_crimp,2014-05-20 05:17:00-07:00,co2,611.4,ppm,-3,ft
PMELCO2_crimp,2015-03-01 19:17:00-08:00,co2,368.1,ppm,-3,ft
PMELCO2_crimp,2008-11-17 13:16:00-08:00,water_temperature,77.954,°F,-3,ft
NERRS_tjroswq,2021-10-22 09:45:00-07:00,pH,8.0,,6,ft
PMELCO2_cce2,2012-10-02 02:17:00-07:00,water_temperature,62.132,°F,-3,ft
NERRS_sfbccwq,2021-09-03 01:30:00-07:00,water_temperature,66.2,°F,-3,ft
PMELCO2_kaneohe,2020-01-30 22:17:00-08:00,co2,386.4,ppm,-3,ft
NERRS_pdbbpwq,2021-10-20 17:15:00-07:00,pH,7.8,,-11,ft
NERRS_elkapwq,2021-09-14 16:45:00-07:00,oxygen_saturation,98.3,%,6,ft
NERRS_pdbbywq,2021-09-19 11:30:00-07:00,water_temperature,56.66,°F,-5,ft
PMELCO2_cce2,2012-09-14 17:17:00-07:00,water_temperature,60.818,°F,-3,ft
PMELCO2_alawai,2008-11-06 04:17:00-08:00,salinity,35.03,PSU,-3,ft
PMELCO2_cce1,2017-06-01 08:17:00-07:00,water_temperature,58.622,°F,-3,ft
PMELCO2_cce1,2017-01-31 10:17:00-08:00,pH,8.072,,-3,ft
PMELCO2_crimp,2019-06-26 14:17:00-07:00,salinity,32.73,PSU,-3,ft
PMELCO2_cce2,2018-07-12 08:17:00-07:00,salinity,33.7,PSU,-3,ft
PMELCO2_cce1,2013-11-08 13:17:00-08:00,pH,8.081,,-3,ft
NERRS_elkapwq,2021-10-19 15:30:00-07:00,water_temperature,64.58,°F,5,ft
KC_SEAQYSI,2021-10-03 08:30:00-07:00,water_temperature,55.5152,°F,-33,ft
KC_SEAQYSI,2021-09-14 03:30:00-07:00,water_temperature,55.8158,°F,-33,ft
KC_SEAQYSI,2021-09-12 17:45:00-07:00,oxygen_concentration,5.72,mg/L,-33,ft
CARLSBD_Aquafarm1,2020-03-30 23:30:27-07:00,water_temperature,59.74808,°F,-15,ft
PMELCO2_cce1,2019-05-28 11:17:00-07:00,water_temperature,60.728,°F,-3,ft
NERRS_pdbbpwq,2021-10-22 21:15:00-07:00,oxygen_saturation,96.5,%,-7,ft
KC_SEAQYSI,2021-09-05 23:30:00-07:00,salinity,29.661,PSU,-33,ft
PMELCO2_cce1,2016-10-27 05:17:00-07:00,water_temperature,63.41,°F,-3,ft
PMELCO2_cce2,2021-03-02 22:17:00-08:00,co2,422.0,ppm,-3,ft
PMELCO2_whots,2018-08-30 05:17:00-07:00,salinity,34.77,PSU,-3,ft
PMELCO2_cce2,2014-05-16 14:17:00-07:00,pH,8.134,,-3,ft
KC_SEAQYSI,2021-10-14 13:15:00-07:00,salinity,30.556,PSU,-33,ft
PMELCO2_crimp,2020-10-30 08:17:00-07:00,pH,7.83,,-3,ft
NERRS_elksmwq,2021-09-29 05:15:00-07:00,water_temperature,68.0,°F,3,ft
PMELCO2_crimp,2008-07-04 20:16:00-07:00,co2,391.0,ppm,-3,ft
PMELCO2_cce1,2011-08-06 05:17:00-07:00,co2,404.5,ppm,-3,ft
NERRS_elkvmwq,2021-09-05 11:30:00-07:00,water_temperature,56.84,°F,4,ft
PMELCO2_crimp,2018-07-17 02:17:00-07:00,water_temperature,80.438,°F,-3,ft
PMELCO2_whots,2017-05-22 08:17:00-07:00,salinity,34.83,PSU,-3,ft
PMELCO2_crimp,2013-02-11 04:17:00-08:00,salinity,35.31,PSU,-3,ft
PMELCO2_crimp,2013-06-11 02:17:00-07:00,water_temperature,78.962,°F,-3,ft
CARLSBD_Aquafarm1,2020-02-09 21:09:03-08:00,water_pressure,5.27,dbar,-15,ft
KC_SEAQYSI,2021-10-15 03:45:00-07:00,pH,7.84,,-33,ft
PMELCO2_cce2,2011-08-25 17:17:00-07:00,salinity,33.35,PSU,-3,ft
PMELCO2_cce2,2014-02-28 07:17:00-08:00,co2,427.9,ppm,-3,ft
PMELCO2_cce2,2013-02-28 16:17:00-08:00,water_temperature,53.456,°F,-3,ft
CARLSBD_Aquafarm1,2019-09-24 09:00:25-07:00,pH,7.8878,,-15,ft
NERRS_soswiwq,2021-10-26 02:15:00-07:00,salinity,14.7,PSU,-4,ft
PMELCO2_crimp,2014-11-22 10:17:00-08:00,water_temperature,77.324,°F,-3,ft
PMELCO2_cce1,2013-03-22 11:17:00-07:00,water_temperature,55.328,°F,-3,ft
NERRS_elkvmwq,2021-10-04 21:30:00-07:00,pH,8.1,,5,ft
KC_SEAQYSI,2021-10-26 09:45:00-07:00,oxygen_concentration,5.75,mg/L,-33,ft
PMELCO2_whots,2009-08-03 20:17:00-07:00,co2,397.6,ppm,-3,ft
NERRS_tjroswq,2021-10-14 06:15:00-07:00,pH,7.7,,4,ft
